,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windSpeed
2031,2005-01-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.93,1106240400.0,74.89,1106298000.0,100.93,1106240400.0,74.41,1106211600.0,0.24,71.91,0.73,partly-cloudy-day,0.37,rain,,Humid and partly cloudy throughout the day.,1106218574.0,1106262856.0,95.04,1106247600.0,73.42,1106298000.0,95.04,1106247600.0,73.09,1106211600.0,1106197200.0,8.0,1106240400.0,,8.0,2.65
2032,2005-01-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,99.21,1106334000.0,74.63,1106388000.0,99.21,1106334000.0,74.89,1106298000.0,0.54,72.32,0.74,partly-cloudy-day,0.4,,,Humid and mostly cloudy throughout the day.,1106304996.0,1106349269.0,93.22,1106334000.0,73.42,1106377200.0,93.22,1106334000.0,73.42,1106298000.0,1106283600.0,6.0,1106326800.0,,12.0,3.31
2033,2005-01-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.93,1106424000.0,76.87,1106463600.0,100.93,1106424000.0,74.63,1106388000.0,0.69,73.11,0.75,partly-cloudy-day,0.43,,,Humid and mostly cloudy throughout the day.,1106391417.0,1106435682.0,93.22,1106424000.0,75.23,1106463600.0,93.22,1106424000.0,73.42,1106377200.0,1106370000.0,8.0,1106413200.0,,24.0,3.65
2034,2005-01-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,103.22,1106510400.0,76.61,1106560800.0,103.22,1106510400.0,76.87,1106463600.0,0.76,73.37,0.77,partly-cloudy-day,0.46,,,Humid and mostly cloudy throughout the day.,1106477837.0,1106522093.0,95.04,1106510400.0,75.23,1106550000.0,95.04,1106510400.0,75.23,1106463600.0,1106456400.0,8.0,1106499600.0,,41.0,4.71
2035,2005-01-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,103.22,1106596800.0,74.83,1106643600.0,103.22,1106596800.0,76.61,1106560800.0,0.85,73.31,0.78,partly-cloudy-day,0.49,rain,1009.35,Humid and mostly cloudy throughout the day.,1106564257.0,1106608503.0,95.04,1106596800.0,73.42,1106636400.0,95.04,1106596800.0,75.23,1106550000.0,1106542800.0,8.0,1106586000.0,,24.0,3.97
2036,2005-01-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1106676000.0,74.89,1106733600.0,100.59,1106676000.0,74.83,1106643600.0,0.69,73.06,0.78,partly-cloudy-day,0.52,rain,,Humid and mostly cloudy throughout the day.,1106650676.0,1106694913.0,91.46,1106676000.0,73.42,1106733600.0,91.46,1106676000.0,73.42,1106636400.0,1106629200.0,8.0,1106672400.0,,29.0,4.51
2037,2005-01-26 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,1106766000.0,76.87,1106812800.0,102.85,1106766000.0,74.89,1106733600.0,0.64,73.21,0.78,partly-cloudy-day,0.55,rain,,Humid and mostly cloudy throughout the day.,1106737094.0,1106781322.0,93.22,1106766000.0,75.23,1106812800.0,93.22,1106766000.0,73.42,1106733600.0,1106715600.0,8.0,1106755200.0,,33.0,3.56
2038,2005-01-27 05:00:00,-3.74937,-73.2444,America/Lima,-5,89.57,1106841600.0,74.89,1106884800.0,89.57,1106841600.0,74.89,1106884800.0,0.94,73.75,0.88,cloudy,0.58,,,Humid and overcast throughout the day.,1106823512.0,1106867730.0,82.46,1106841600.0,73.42,1106884800.0,82.46,1106841600.0,73.42,1106884800.0,1106802000.0,5.0,1106845200.0,,19.0,2.8
2039,2005-01-28 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1106949600.0,74.89,1106992800.0,98.27,1106949600.0,74.89,1106888400.0,0.87,73.5,0.82,partly-cloudy-day,0.61,,,Humid and overcast throughout the day.,1106909929.0,1106954137.0,89.65,1106949600.0,73.42,1106992800.0,89.65,1106949600.0,73.42,1106888400.0,1106888400.0,6.0,1106931600.0,,77.0,2.69
2040,2005-01-29 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1107028800.0,76.25,1107086400.0,100.59,1107028800.0,74.89,1106992800.0,0.76,73.16,0.79,partly-cloudy-day,0.64,rain,,Humid and mostly cloudy throughout the day.,1106996345.0,1107040543.0,91.46,1107028800.0,74.68,1107086400.0,91.46,1107028800.0,73.42,1106992800.0,1106974800.0,8.0,1107018000.0,,356.0,2.61
2041,2005-01-30 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1107122400.0,76.07,1107162000.0,95.93,1107122400.0,76.25,1107086400.0,0.89,72.78,0.82,cloudy,0.68,rain,,Humid and overcast throughout the day.,1107082760.0,1107126949.0,87.86,1107122400.0,74.5,1107162000.0,87.86,1107122400.0,74.68,1107086400.0,1107061200.0,5.0,1107111600.0,,38.0,3.82
2042,2005-01-31 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.01,1107198000.0,75.85,1107248400.0,100.01,1107198000.0,76.07,1107162000.0,0.87,74.18,0.88,partly-cloudy-day,0.71,,,Humid and overcast throughout the day.,1107169175.0,1107213353.0,87.86,1107198000.0,74.32,1107248400.0,87.86,1107198000.0,74.5,1107162000.0,1107147600.0,6.0,1107190800.0,,304.0,2.96
2043,2005-02-01 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,1107284400.0,74.89,1107338400.0,95.24,1107284400.0,75.85,1107248400.0,0.91,73.78,0.83,cloudy,0.74,rain,1007.48,Humid and overcast throughout the day.,1107255589.0,1107299757.0,86.04,1107284400.0,73.42,1107338400.0,86.04,1107284400.0,74.32,1107248400.0,1107234000.0,6.0,1107277200.0,,335.0,2.92
2044,2005-02-02 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,1107370800.0,72.93,1107421200.0,95.24,1107370800.0,74.89,1107338400.0,0.88,72.9,0.85,cloudy,0.78,rain,,Humid and mostly cloudy throughout the day.,1107342002.0,1107386159.0,86.04,1107370800.0,71.65,1107421200.0,86.04,1107370800.0,73.42,1107338400.0,1107320400.0,6.0,1107363600.0,,158.0,2.96
2045,2005-02-03 05:00:00,-3.74937,-73.2444,America/Lima,-5,84.66,1107464400.0,72.73,1107486000.0,84.66,1107464400.0,72.73,1107486000.0,0.81,70.64,0.87,partly-cloudy-day,0.81,rain,,Mostly cloudy throughout the day.,1107428415.0,1107472561.0,80.8,1107464400.0,71.47,1107486000.0,80.8,1107464400.0,71.47,1107486000.0,1107406800.0,5.0,1107450000.0,,174.0,3.54
2046,2005-02-04 05:00:00,-3.74937,-73.2444,America/Lima,-5,93.66,1107540000.0,74.63,1107586800.0,93.66,1107540000.0,72.93,1107493200.0,0.84,71.6,0.83,partly-cloudy-day,0.85,rain,,Humid and mostly cloudy throughout the day.,1107514827.0,1107558962.0,87.13,1107540000.0,73.26,1107583200.0,87.13,1107540000.0,71.65,1107493200.0,1107493200.0,6.0,1107536400.0,,158.0,2.55
2047,2005-02-05 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1107633600.0,76.87,1107673200.0,98.27,1107633600.0,74.63,1107586800.0,0.68,72.7,0.8,partly-cloudy-day,0.89,,1010.95,Humid and mostly cloudy throughout the day.,1107601238.0,1107645362.0,89.65,1107630000.0,75.23,1107673200.0,89.65,1107630000.0,73.26,1107583200.0,1107579600.0,5.0,1107630000.0,,154.0,2.81
2048,2005-02-06 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1107709200.0,74.89,1107770400.0,95.93,1107709200.0,76.87,1107673200.0,0.94,74.1,0.85,cloudy,0.93,rain,1009.97,Humid and overcast throughout the day.,1107687648.0,1107731761.0,87.86,1107709200.0,73.42,1107770400.0,87.86,1107709200.0,75.23,1107673200.0,1107666000.0,6.0,1107709200.0,,43.0,3.29
2049,2005-02-07 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1107802800.0,74.3,1107853200.0,100.3,1107802800.0,74.89,1107770400.0,0.81,73.75,0.81,partly-cloudy-day,0.97,rain,1008.59,Humid and mostly cloudy throughout the day.,1107774058.0,1107818160.0,89.65,1107802800.0,72.89,1107853200.0,89.65,1107802800.0,73.42,1107770400.0,1107752400.0,5.0,1107802800.0,,95.0,2.3
2050,2005-02-08 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.74,1107889200.0,76.87,1107946800.0,98.74,1107889200.0,74.3,1107853200.0,0.67,73.4,0.79,partly-cloudy-day,0.01,,,Humid and mostly cloudy throughout the day.,1107860466.0,1107904557.0,91.46,1107889200.0,75.23,1107946800.0,91.46,1107889200.0,72.89,1107853200.0,1107838800.0,7.0,1107889200.0,,40.0,2.4
2051,2005-02-09 05:00:00,-3.74937,-73.2444,America/Lima,-5,88.8,1107982800.0,74.49,1108036800.0,88.8,1107982800.0,72.93,1107964800.0,0.88,73.25,0.9,cloudy,0.04,,,Humid and overcast throughout the day.,1107946874.0,1107990954.0,82.99,1107982800.0,73.09,1108036800.0,82.99,1107982800.0,71.65,1107964800.0,1107925200.0,5.0,1107968400.0,,89.0,1.47
2052,2005-02-10 05:00:00,-3.74937,-73.2444,America/Lima,-5,96.66,1108069200.0,74.89,1108119600.0,96.66,1108069200.0,74.49,1108036800.0,0.83,73.65,0.84,partly-cloudy-day,0.08,rain,,Humid and mostly cloudy throughout the day.,1108033282.0,1108077349.0,87.86,1108065600.0,73.42,1108119600.0,87.86,1108065600.0,73.09,1108036800.0,1108011600.0,6.0,1108054800.0,,76.0,2.27
2053,2005-02-11 05:00:00,-3.74937,-73.2444,America/Lima,-5,87.27,1108152000.0,74.89,1108191600.0,87.27,1108152000.0,74.89,1108119600.0,0.93,73.0,0.88,cloudy,0.12,rain,,Humid and overcast throughout the day.,1108119688.0,1108163744.0,82.6,1108155600.0,73.42,1108191600.0,82.6,1108155600.0,73.42,1108119600.0,1108098000.0,5.0,1108141200.0,,318.0,2.96
2054,2005-02-12 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.92,1108231200.0,76.39,1108252800.0,92.92,1108231200.0,74.89,1108191600.0,0.92,73.06,0.88,cloudy,0.15,rain,1010.13,Humid and overcast throughout the day.,1108206094.0,1108250138.0,84.61,1108231200.0,74.86,1108252800.0,84.61,1108231200.0,73.42,1108191600.0,1108184400.0,6.0,1108227600.0,,273.0,1.96
2055,2005-02-13 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1108324800.0,74.89,1108378800.0,100.59,1108324800.0,76.67,1108274400.0,0.93,73.95,0.85,cloudy,0.19,,,Humid and overcast throughout the day.,1108292499.0,1108336532.0,91.46,1108324800.0,73.42,1108375200.0,91.46,1108324800.0,75.04,1108274400.0,1108270800.0,5.0,1108317600.0,,233.0,1.9
2056,2005-02-14 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1108411200.0,76.87,1108443600.0,100.59,1108411200.0,74.89,1108378800.0,0.88,73.64,0.82,cloudy,0.22,rain,,Humid and overcast throughout the day.,1108378903.0,1108422924.0,91.46,1108411200.0,75.23,1108443600.0,91.46,1108411200.0,73.42,1108375200.0,1108357200.0,6.0,1108396800.0,,10.0,2.4
2057,2005-02-15 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.73,1108501200.0,74.89,1108530000.0,102.73,1108501200.0,76.61,1108519200.0,0.83,73.07,0.82,partly-cloudy-day,0.25,,,Humid and overcast throughout the day.,1108465307.0,1108509316.0,91.46,1108501200.0,73.42,1108530000.0,91.46,1108501200.0,75.23,1108443600.0,1108443600.0,5.0,1108494000.0,,16.0,3.91
2058,2005-02-16 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.19,1108584000.0,76.19,1108620000.0,105.19,1108584000.0,74.89,1108530000.0,0.73,72.82,0.74,partly-cloudy-day,0.28,,,Humid and mostly cloudy throughout the day.,1108551709.0,1108595706.0,95.04,1108584000.0,74.68,1108620000.0,95.04,1108584000.0,73.42,1108530000.0,1108530000.0,6.0,1108573200.0,,346.0,3.2
2059,2005-02-17 05:00:00,-3.74937,-73.2444,America/Lima,-5,106.05,1108663200.0,78.57,1108717200.0,106.05,1108663200.0,76.19,1108620000.0,0.82,74.18,0.79,partly-cloudy-day,0.31,rain,1006.82,Humid and mostly cloudy throughout the day.,1108638111.0,1108682096.0,93.41,1108663200.0,76.87,1108717200.0,93.41,1108663200.0,74.68,1108620000.0,1108616400.0,6.0,1108652400.0,,50.0,3.79
2060,2005-02-18 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.01,1108746000.0,76.87,1108774800.0,100.01,1108746000.0,76.87,1108774800.0,0.95,74.42,0.87,cloudy,0.34,rain,1009.2,Humid and overcast throughout the day.,1108724513.0,1108768486.0,89.12,1108749600.0,75.23,1108774800.0,89.12,1108749600.0,75.23,1108774800.0,1108702800.0,6.0,1108746000.0,,174.0,3.07
2061,2005-02-19 05:00:00,-3.74937,-73.2444,America/Lima,-5,96.82,1108846800.0,74.01,1108890000.0,96.82,1108846800.0,76.87,1108796400.0,0.91,73.96,0.84,cloudy,0.37,rain,,Humid and overcast throughout the day.,1108810913.0,1108854874.0,87.13,1108846800.0,72.73,1108890000.0,87.13,1108846800.0,75.23,1108796400.0,1108789200.0,6.0,1108832400.0,,316.0,4.14
2062,2005-02-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.62,1108929600.0,76.82,1108954800.0,102.62,1108929600.0,74.01,1108890000.0,0.9,72.87,0.83,cloudy,0.4,rain,1010.45,Humid and overcast throughout the day.,1108897313.0,1108941262.0,90.18,1108922400.0,75.23,1108947600.0,90.18,1108922400.0,72.73,1108890000.0,1108875600.0,8.0,1108918800.0,,314.0,4.83
2063,2005-02-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,1109023200.0,74.89,1109048400.0,95.24,1109023200.0,76.82,1108965600.0,0.92,73.57,0.86,cloudy,0.43,rain,1010.46,Humid and overcast throughout the day.,1108983713.0,1109027649.0,86.58,1109019600.0,73.42,1109048400.0,86.58,1109019600.0,75.23,1108962000.0,1108962000.0,6.0,1109005200.0,,260.0,2.64
2064,2005-02-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1109098800.0,73.21,1109156400.0,95.93,1109098800.0,74.89,1109048400.0,0.78,73.31,0.83,partly-cloudy-day,0.47,rain,,Humid and mostly cloudy throughout the day.,1109070111.0,1109114035.0,87.86,1109098800.0,71.65,1109156400.0,87.86,1109098800.0,73.42,1109048400.0,1109048400.0,6.0,1109091600.0,,55.0,3.26
2065,2005-02-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,1109188800.0,76.87,1109221200.0,102.85,1109188800.0,73.21,1109156400.0,0.76,73.68,0.81,partly-cloudy-day,0.5,rain,,Humid and mostly cloudy throughout the day.,1109156509.0,1109200421.0,93.22,1109188800.0,75.23,1109221200.0,93.22,1109188800.0,71.65,1109156400.0,1109134800.0,6.0,1109181600.0,,49.0,1.71
2066,2005-02-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,1109271600.0,76.61,1109318400.0,97.84,1109271600.0,76.87,1109221200.0,0.74,74.07,0.79,partly-cloudy-day,0.53,,,Humid and mostly cloudy throughout the day.,1109242906.0,1109286806.0,88.37,1109278800.0,75.23,1109314800.0,88.37,1109278800.0,75.23,1109221200.0,1109221200.0,6.0,1109264400.0,,46.0,6.33
2067,2005-02-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,1109361600.0,76.87,1109401200.0,97.84,1109361600.0,76.61,1109318400.0,0.92,73.39,0.81,cloudy,0.56,rain,,Humid and overcast throughout the day.,1109329303.0,1109373190.0,87.86,1109361600.0,75.23,1109401200.0,87.86,1109361600.0,75.23,1109314800.0,1109307600.0,6.0,1109350800.0,,90.0,3.12
2068,2005-02-26 05:00:00,-3.74937,-73.2444,America/Lima,-5,87.63,1109440800.0,76.87,1109480400.0,87.63,1109440800.0,76.87,1109401200.0,0.94,73.92,0.88,cloudy,0.59,rain,1010.3,Humid and overcast throughout the day.,1109415699.0,1109459573.0,81.74,1109440800.0,75.23,1109480400.0,81.74,1109440800.0,75.23,1109401200.0,1109394000.0,6.0,1109437200.0,,353.0,3.27
2069,2005-02-27 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1109545200.0,78.2,1109581200.0,100.3,1109545200.0,76.87,1109480400.0,0.8,74.01,0.81,partly-cloudy-day,0.62,rain,,Humid and mostly cloudy throughout the day.,1109502095.0,1109545956.0,90.36,1109538000.0,76.48,1109581200.0,90.36,1109538000.0,75.23,1109480400.0,1109480400.0,6.0,1109523600.0,,55.0,1.25
2070,2005-02-28 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1109620800.0,76.87,1109671200.0,100.3,1109620800.0,78.2,1109581200.0,0.78,75.19,0.83,partly-cloudy-day,0.66,,,Humid and mostly cloudy throughout the day.,1109588489.0,1109632339.0,89.65,1109620800.0,75.23,1109671200.0,89.65,1109620800.0,76.48,1109581200.0,1109566800.0,6.0,1109610000.0,,45.0,4.16
2071,2005-03-01 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,1109696400.0,76.87,1109757600.0,105.15,1109696400.0,76.87,1109671200.0,0.79,74.88,0.84,partly-cloudy-day,0.69,,,Humid throughout the day.,1109674884.0,1109718721.0,93.22,1109700000.0,75.23,1109757600.0,93.22,1109700000.0,75.23,1109671200.0,1109653200.0,8.0,1109692800.0,,63.0,1.88
2072,2005-03-02 05:00:00,-3.74937,-73.2444,America/Lima,-5,88.34,1109800800.0,76.47,1109840400.0,88.34,1109800800.0,76.87,1109757600.0,0.94,74.12,0.9,cloudy,0.73,rain,,Humid and overcast throughout the day.,1109761278.0,1109805102.0,82.46,1109800800.0,74.86,1109840400.0,82.46,1109800800.0,75.23,1109757600.0,1109739600.0,5.0,1109790000.0,,65.0,3.12
2073,2005-03-03 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.53,1109880000.0,76.77,1109916000.0,92.53,1109880000.0,76.47,1109840400.0,0.93,74.63,0.9,cloudy,0.76,,,Humid and overcast throughout the day.,1109847671.0,1109891483.0,84.25,1109880000.0,75.23,1109912400.0,84.25,1109880000.0,74.86,1109840400.0,1109826000.0,6.0,1109865600.0,,202.0,2.16
2074,2005-03-04 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.96,1109948400.0,74.89,1110016800.0,94.96,1109948400.0,75.99,1109959200.0,0.88,74.05,0.9,cloudy,0.8,rain,,Humid and mostly cloudy throughout the day.,1109934064.0,1109977863.0,84.77,1109948400.0,73.42,1110016800.0,84.77,1109948400.0,74.5,1109959200.0,1109912400.0,6.0,1109952000.0,,337.0,2.82
2075,2005-03-05 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,1110052800.0,74.89,1110103200.0,97.84,1110052800.0,74.89,1110016800.0,0.86,73.81,0.83,partly-cloudy-day,0.84,rain,1011.59,Humid and mostly cloudy throughout the day.,1110020456.0,1110064242.0,88.54,1110056400.0,73.42,1110103200.0,88.54,1110056400.0,73.42,1110016800.0,1109998800.0,6.0,1110038400.0,,259.0,3.74
2076,2005-03-06 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.53,1110139200.0,76.27,1110186000.0,92.53,1110139200.0,74.89,1110103200.0,0.8,73.85,0.87,partly-cloudy-day,0.87,rain,,Humid and mostly cloudy throughout the day.,1110106848.0,1110150622.0,84.25,1110139200.0,74.68,1110186000.0,84.25,1110139200.0,73.42,1110103200.0,1110085200.0,6.0,1110128400.0,,193.0,1.86
2077,2005-03-07 05:00:00,-3.74937,-73.2444,America/Lima,-5,85.36,1110232800.0,74.89,1110243600.0,85.36,1110232800.0,74.89,1110243600.0,0.86,73.03,0.89,partly-cloudy-day,0.91,rain,,Humid and overcast throughout the day.,1110193239.0,1110237000.0,80.62,1110232800.0,73.42,1110243600.0,80.62,1110232800.0,73.42,1110243600.0,1110171600.0,5.0,1110222000.0,,34.0,3.52
2078,2005-03-08 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.73,1110308400.0,76.87,1110362400.0,102.73,1110308400.0,76.27,1110272400.0,0.79,74.55,0.83,partly-cloudy-day,0.95,rain,,Humid and mostly cloudy throughout the day.,1110279630.0,1110323379.0,91.46,1110308400.0,75.23,1110362400.0,91.46,1110308400.0,74.68,1110272400.0,1110258000.0,6.0,1110301200.0,,5.0,1.57
2079,2005-03-09 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1110398400.0,74.51,1110456000.0,100.3,1110398400.0,76.87,1110362400.0,0.9,75.3,0.84,cloudy,0.99,rain,1008.51,Humid and overcast throughout the day.,1110366021.0,1110409757.0,89.65,1110398400.0,73.09,1110456000.0,89.65,1110398400.0,75.23,1110362400.0,1110344400.0,7.0,1110394800.0,,25.0,3.6
2080,2005-03-10 05:00:00,-3.74937,-73.2444,America/Lima,-5,85.36,1110481200.0,74.89,1110506400.0,85.36,1110481200.0,74.51,1110456000.0,0.99,72.41,0.9,cloudy,0.03,,1010.69,Humid and overcast throughout the day.,1110452411.0,1110496134.0,80.62,1110481200.0,73.42,1110506400.0,80.62,1110481200.0,73.09,1110456000.0,1110430800.0,5.0,1110474000.0,,30.0,3.71
2081,2005-03-11 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1110567600.0,76.61,1110632400.0,100.3,1110567600.0,74.89,1110535200.0,0.77,74.25,0.82,partly-cloudy-day,0.06,rain,,Humid and mostly cloudy throughout the day.,1110538801.0,1110582512.0,89.65,1110567600.0,75.23,1110610800.0,89.65,1110567600.0,73.42,1110535200.0,1110517200.0,8.0,1110560400.0,,344.0,2.09
2082,2005-03-12 05:00:00,-3.74937,-73.2444,America/Lima,-5,88.34,1110664800.0,74.89,1110679200.0,88.34,1110664800.0,74.89,1110679200.0,0.88,73.13,0.9,cloudy,0.1,rain,1011.08,Humid and overcast throughout the day.,1110625190.0,1110668888.0,82.46,1110664800.0,73.42,1110679200.0,82.46,1110664800.0,73.42,1110679200.0,1110603600.0,5.0,1110646800.0,,79.0,2.68
2083,2005-03-13 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.62,1110751200.0,74.83,1110780000.0,102.62,1110751200.0,74.89,1110697200.0,0.83,73.86,0.82,partly-cloudy-day,0.13,,1009.76,Humid and mostly cloudy throughout the day.,1110711579.0,1110755265.0,89.65,1110751200.0,73.42,1110765600.0,89.65,1110751200.0,73.42,1110697200.0,1110690000.0,6.0,1110733200.0,,349.0,2.38
2084,2005-03-14 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.26,1110826800.0,74.46,1110877200.0,105.26,1110826800.0,74.83,1110780000.0,0.81,74.13,0.83,partly-cloudy-day,0.17,rain,,Humid and mostly cloudy throughout the day.,1110797968.0,1110841641.0,91.46,1110830400.0,73.09,1110877200.0,91.46,1110830400.0,73.42,1110776400.0,1110776400.0,8.0,1110819600.0,,38.0,3.49
2085,2005-03-15 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,1110913200.0,74.89,1110967200.0,95.24,1110913200.0,74.46,1110877200.0,0.92,72.46,0.86,cloudy,0.2,rain,1009.71,Humid and overcast throughout the day.,1110884357.0,1110928017.0,86.04,1110913200.0,73.42,1110967200.0,86.04,1110913200.0,73.09,1110877200.0,1110862800.0,6.0,1110906000.0,,42.0,4.13
2086,2005-03-16 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.21,1111010400.0,76.87,1111053600.0,97.21,1111010400.0,74.89,1110967200.0,0.91,74.0,0.85,cloudy,0.23,rain,1009.84,Humid and overcast throughout the day.,1110970745.0,1111014393.0,86.04,1110992400.0,75.23,1111053600.0,86.04,1110992400.0,73.42,1110967200.0,1110949200.0,6.0,1110992400.0,,119.0,1.46
2087,2005-03-17 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.58,1111093200.0,74.89,1111143600.0,92.58,1111093200.0,76.64,1111114800.0,0.79,73.62,0.84,partly-cloudy-day,0.26,rain,1010.96,Humid and mostly cloudy throughout the day.,1111057133.0,1111100769.0,85.13,1111093200.0,73.42,1111143600.0,85.13,1111093200.0,75.04,1111114800.0,1111035600.0,6.0,1111078800.0,,79.0,2.76
2088,2005-03-18 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.91,1111179600.0,76.87,1111230000.0,102.91,1111179600.0,74.89,1111143600.0,0.65,73.74,0.8,partly-cloudy-day,0.29,rain,,Humid and mostly cloudy throughout the day.,1111143521.0,1111187144.0,90.72,1111179600.0,75.23,1111230000.0,90.72,1111179600.0,73.42,1111143600.0,1111122000.0,8.0,1111165200.0,,18.0,2.04
2089,2005-03-19 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1111258800.0,74.78,1111309200.0,100.59,1111258800.0,76.87,1111230000.0,0.85,74.13,0.79,partly-cloudy-day,0.32,rain,1010.13,Humid and mostly cloudy throughout the day.,1111229909.0,1111273520.0,91.46,1111258800.0,73.42,1111302000.0,91.46,1111258800.0,75.23,1111230000.0,1111208400.0,6.0,1111251600.0,,35.0,3.4
2090,2005-03-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,88.7,1111352400.0,74.27,1111406400.0,88.7,1111352400.0,74.78,1111309200.0,0.9,72.46,0.86,cloudy,0.35,rain,1010.87,Humid and overcast throughout the day.,1111316296.0,1111359895.0,82.6,1111352400.0,72.89,1111406400.0,82.6,1111352400.0,73.42,1111302000.0,1111294800.0,5.0,1111338000.0,,312.0,3.95
2091,2005-03-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,93.83,1111438800.0,70.94,1111489200.0,93.83,1111438800.0,74.27,1111406400.0,0.82,72.22,0.81,partly-cloudy-day,0.38,rain,1010.51,Humid and mostly cloudy throughout the day.,1111402684.0,1111446270.0,87.13,1111438800.0,69.85,1111489200.0,87.13,1111438800.0,72.89,1111406400.0,1111381200.0,6.0,1111424400.0,,32.0,4.39
2092,2005-03-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1111521600.0,74.89,1111572000.0,100.59,1111521600.0,70.94,1111489200.0,0.64,72.37,0.8,partly-cloudy-day,0.41,,,Humid and mostly cloudy throughout the day.,1111489071.0,1111532645.0,91.46,1111521600.0,73.42,1111572000.0,91.46,1111521600.0,69.85,1111489200.0,1111467600.0,7.0,1111503600.0,,47.0,4.27
2093,2005-03-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.37,1111600800.0,76.16,1111665600.0,92.37,1111600800.0,74.89,1111572000.0,0.87,73.74,0.88,partly-cloudy-day,0.44,rain,1013.05,Humid and overcast throughout the day.,1111575459.0,1111619020.0,84.05,1111600800.0,74.68,1111665600.0,84.05,1111600800.0,73.42,1111572000.0,1111554000.0,6.0,1111597200.0,,184.0,2.54
2094,2005-03-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,79.05,1111676400.0,74.33,1111719600.0,79.05,1111676400.0,74.33,1111719600.0,0.94,72.49,0.91,cloudy,0.47,,1013.8,Humid and overcast throughout the day.,1111661846.0,1111705395.0,77.6,1111676400.0,72.89,1111719600.0,77.6,1111676400.0,72.89,1111719600.0,1111640400.0,6.0,1111683600.0,,292.0,3.81
2095,2005-03-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1111780800.0,76.47,1111827600.0,95.93,1111780800.0,74.51,1111730400.0,0.86,72.91,0.84,partly-cloudy-day,0.51,rain,,Humid and overcast throughout the day.,1111748233.0,1111791770.0,87.86,1111780800.0,74.86,1111827600.0,87.86,1111780800.0,73.09,1111730400.0,1111726800.0,6.0,1111770000.0,,131.0,1.57
