,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed
5379,2004-01-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.18,1074794400.0,73.5,1074848400.0,86.18,1074794400.0,72.45,1074769200.0,0.26,71.87,0.86,partly-cloudy-day,0.04,0.0008,0.0091,1074787200.0,0.23,rain,1016.46,Humid and partly cloudy throughout the day.,1074769250.0,1074809601.0,81.28,1074794400.0,72.17,1074848400.0,81.28,1074794400.0,71.12,1074769200.0,1074744000.0,6.0,1074787200.0,9.997,37.0,8.99,1074794400.0,1.26
5380,2004-01-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.42,1074888000.0,72.43,1074934800.0,84.42,1074888000.0,73.5,1074848400.0,0.51,71.9,0.86,rain,0.08,0.0015,0.0122,1074902400.0,0.77,rain,1016.47,Drizzle in the afternoon.,1074855646.0,1074896038.0,80.45,1074873600.0,71.12,1074934800.0,80.45,1074873600.0,72.17,1074848400.0,1074830400.0,6.0,1074877200.0,9.997,17.0,7.01,1074888000.0,0.99
5381,2004-01-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.98,1074970800.0,67.04,1075028400.0,82.98,1074970800.0,72.43,1074934800.0,0.41,69.37,0.82,rain,0.11,0.0004,0.0096,1074949200.0,0.77,rain,1017.24,Drizzle in the morning.,1074942041.0,1074982475.0,80.0,1074970800.0,66.27,1075028400.0,80.0,1074970800.0,71.12,1074934800.0,1074916800.0,6.0,1074963600.0,9.997,8.0,9.99,1074970800.0,2.65
5382,2004-01-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.09,1075053600.0,70.66,1075096800.0,82.09,1075053600.0,67.04,1075028400.0,0.33,65.93,0.77,partly-cloudy-day,0.15,0.0,0.0,,0.0,,1017.79,Partly cloudy throughout the day.,1075028434.0,1075068911.0,80.32,1075053600.0,69.9,1075096800.0,80.32,1075053600.0,66.27,1075028400.0,1075003200.0,6.0,1075046400.0,9.997,41.0,9.34,1075057200.0,1.99
5383,2004-01-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.14,1075143600.0,68.65,1075197600.0,82.14,1075143600.0,70.66,1075096800.0,0.65,66.78,0.76,partly-cloudy-day,0.18,0.0003,0.0069,1075172400.0,0.23,rain,1018.37,Mostly cloudy throughout the day.,1075114826.0,1075155348.0,79.96,1075140000.0,67.72,1075197600.0,79.96,1075140000.0,69.9,1075096800.0,1075089600.0,5.0,1075136400.0,9.997,69.0,11.01,1075143600.0,3.59
5384,2004-01-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.4,1075219200.0,70.56,1075284000.0,84.4,1075219200.0,68.65,1075197600.0,0.62,70.02,0.88,rain,0.21,0.0008,0.009000000000000001,1075233600.0,1.0,rain,1018.06,Drizzle in the afternoon and evening.,1075201217.0,1075241783.0,80.27,1075219200.0,69.37,1075284000.0,80.27,1075219200.0,67.72,1075197600.0,1075176000.0,6.0,1075219200.0,9.997,71.0,8.99,1075226400.0,1.92
5385,2004-01-28 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.81,1075316400.0,75.35,1075374000.0,93.81,1075316400.0,70.56,1075284000.0,0.37,72.06,0.85,partly-cloudy-day,0.24,0.0,0.0,,0.0,,1016.8,Humid and partly cloudy throughout the day.,1075287607.0,1075328219.0,85.86,1075320000.0,73.87,1075374000.0,85.86,1075320000.0,69.37,1075284000.0,1075262400.0,5.0,1075312800.0,9.955,153.0,9.48,1075323600.0,3.17
5386,2004-01-29 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,88.42,1075399200.0,70.08,1075460400.0,88.42,1075399200.0,75.35,1075374000.0,0.47,72.42,0.84,partly-cloudy-day,0.27,0.0,0.0,,0.0,,1016.64,Humid and partly cloudy throughout the day.,1075373996.0,1075414654.0,82.97,1075395600.0,69.07,1075456800.0,82.97,1075395600.0,73.87,1075374000.0,1075348800.0,6.0,1075395600.0,9.997,32.0,13.82,1075413600.0,3.49
5387,2004-01-30 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.92,1075482000.0,74.72,1075546800.0,86.92,1075482000.0,70.08,1075460400.0,0.32,70.18,0.82,partly-cloudy-day,0.3,0.0,0.0,,0.0,,1015.62,Humid and partly cloudy throughout the day.,1075460383.0,1075501089.0,83.07,1075482000.0,73.25,1075546800.0,83.07,1075482000.0,69.07,1075456800.0,1075435200.0,7.0,1075482000.0,9.997,95.0,10.99,1075492800.0,3.05
5388,2004-01-31 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,92.81,1075572000.0,72.48,1075633200.0,92.81,1075572000.0,74.72,1075546800.0,0.25,72.27,0.81,partly-cloudy-day,0.33,0.0,0.0,,0.0,,1015.36,Humid and partly cloudy throughout the day.,1075546769.0,1075587523.0,86.06,1075579200.0,71.17,1075633200.0,86.06,1075579200.0,73.25,1075546800.0,1075521600.0,5.0,1075572000.0,9.997,168.0,10.01,1075582800.0,2.52
5389,2004-02-01 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.07,1075662000.0,75.66,1075716000.0,91.07,1075662000.0,72.48,1075633200.0,0.18,71.52,0.8,partly-cloudy-day,0.36,0.0,0.0,,0.0,,1016.54,Humid and partly cloudy throughout the day.,1075633154.0,1075673957.0,85.85,1075665600.0,74.16,1075716000.0,85.85,1075665600.0,71.17,1075633200.0,1075608000.0,7.0,1075654800.0,9.998,95.0,9.5,1075672800.0,3.13
5390,2004-02-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.86,1075741200.0,71.47,1075802400.0,87.86,1075741200.0,75.53,1075777200.0,0.46,72.95,0.88,rain,0.39,0.0051,0.0449,1075755600.0,1.0,rain,1016.18,Light rain in the afternoon and evening.,1075719538.0,1075760390.0,82.04,1075741200.0,70.22,1075802400.0,82.04,1075741200.0,74.15,1075777200.0,1075694400.0,5.0,1075741200.0,9.83,94.0,10.99,1075734000.0,1.75
5391,2004-02-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,88.82,1075831200.0,75.45,1075892400.0,88.82,1075831200.0,71.47,1075802400.0,0.32,72.13,0.86,rain,0.43,0.0005,0.012,1075806000.0,1.0,rain,1016.72,Drizzle in the morning.,1075805921.0,1075846823.0,82.61,1075831200.0,73.98,1075892400.0,82.61,1075831200.0,70.22,1075802400.0,1075780800.0,6.0,1075827600.0,9.914,57.0,10.99,1075831200.0,3.71
5392,2004-02-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.88,1075921200.0,70.84,1075971600.0,85.88,1075921200.0,75.45,1075892400.0,0.49,71.29,0.8,partly-cloudy-day,0.46,0.0,0.0,,0.0,,1017.55,Humid and mostly cloudy throughout the day.,1075892302.0,1075933256.0,82.49,1075921200.0,69.88,1075971600.0,82.49,1075921200.0,73.98,1075892400.0,1075867200.0,6.0,1075910400.0,9.997,70.0,13.0,1075914000.0,5.2
5393,2004-02-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.41,1076007600.0,76.33,1076043600.0,87.41,1076007600.0,70.84,1075971600.0,0.44,70.34,0.82,rain,0.49,0.0021,0.0096,1076022000.0,0.77,rain,1018.88,Drizzle in the evening and overnight.,1075978682.0,1076019688.0,82.64,1076000400.0,74.97,1076043600.0,82.64,1076000400.0,69.88,1075971600.0,1075953600.0,6.0,1076000400.0,9.997,61.0,13.78,1076000400.0,3.96
5394,2004-02-06 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.81,1076090400.0,73.04,1076126400.0,86.81,1076090400.0,74.56,1076115600.0,0.54,70.58,0.82,rain,0.52,0.0131,0.092,1076108400.0,1.0,rain,1019.08,Rain and humid throughout the day.,1076065062.0,1076106120.0,81.82,1076090400.0,71.49,1076126400.0,81.82,1076090400.0,73.05,1076115600.0,1076040000.0,6.0,1076086800.0,9.123,71.0,32.21,1076101200.0,9.4
5395,2004-02-07 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.22,1076173200.0,70.59,1076238000.0,86.22,1076173200.0,73.04,1076126400.0,0.55,71.44,0.84,rain,0.56,0.01,0.12,1076126400.0,1.0,rain,1018.88,Drizzle in the morning.,1076151440.0,1076192551.0,82.32,1076176800.0,69.46,1076238000.0,82.32,1076176800.0,71.49,1076126400.0,1076126400.0,6.0,1076173200.0,9.747,84.0,26.47,1076173200.0,5.73
5396,2004-02-08 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.11,1076270400.0,75.44,1076328000.0,89.11,1076270400.0,70.59,1076238000.0,0.22,71.36,0.84,partly-cloudy-day,0.59,0.0001,0.003,1076212800.0,0.23,rain,1020.21,Drizzle in the morning.,1076237817.0,1076278981.0,83.12,1076270400.0,74.07,1076328000.0,83.12,1076270400.0,69.46,1076238000.0,1076212800.0,7.0,1076259600.0,9.997,81.0,14.0,1076270400.0,4.75
5397,2004-02-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.79,1076346000.0,72.9,1076407200.0,83.79,1076346000.0,74.51,1076331600.0,0.66,70.83,0.82,rain,0.62,0.0068,0.0426,1076353200.0,1.0,rain,1020.89,"Light rain until afternoon, starting again overnight.",1076324193.0,1076365411.0,80.18,1076360400.0,71.49,1076410800.0,80.18,1076360400.0,73.05,1076331600.0,1076299200.0,4.0,1076338800.0,9.724,82.0,19.68,1076346000.0,7.17
5398,2004-02-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.72,1076432400.0,71.19,1076497200.0,86.72,1076432400.0,72.9,1076407200.0,0.55,70.79,0.82,rain,0.66,0.003,0.0242,1076454000.0,1.0,rain,1018.66,"Drizzle until afternoon, starting again overnight.",1076410567.0,1076451840.0,83.47,1076436000.0,70.19,1076493600.0,83.47,1076436000.0,71.49,1076410800.0,1076385600.0,6.0,1076432400.0,9.706,90.0,16.99,1076428800.0,5.62
5399,2004-02-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.47,1076526000.0,73.98,1076583600.0,87.47,1076526000.0,71.19,1076497200.0,0.26,69.67,0.79,partly-cloudy-day,0.69,0.0008,0.0091,1076493600.0,0.23,rain,1018.2,Partly cloudy throughout the day.,1076496941.0,1076538269.0,82.98,1076522400.0,72.85,1076583600.0,82.98,1076522400.0,70.19,1076493600.0,1076472000.0,7.0,1076518800.0,9.997,76.0,12.78,1076526000.0,4.53
5400,2004-02-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.7,1076616000.0,72.96,1076659200.0,85.7,1076616000.0,73.98,1076583600.0,0.31,69.7,0.78,partly-cloudy-day,0.73,0.0,0.0,,0.0,,1018.74,Partly cloudy throughout the day.,1076583314.0,1076624698.0,82.67,1076612400.0,71.79,1076659200.0,82.67,1076612400.0,72.85,1076583600.0,1076558400.0,7.0,1076605200.0,9.997,75.0,14.67,1076598000.0,4.52
5401,2004-02-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.1,1076702400.0,73.37,1076752800.0,87.1,1076702400.0,72.96,1076659200.0,0.33,69.12,0.77,partly-cloudy-day,0.77,0.0004,0.0073,1076673600.0,0.23,rain,1018.92,Possible light rain overnight.,1076669685.0,1076711125.0,85.11,1076691600.0,72.08,1076756400.0,85.11,1076691600.0,71.79,1076659200.0,1076644800.0,7.0,1076691600.0,9.997,83.0,12.01,1076688000.0,3.38
5402,2004-02-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.56,1076774400.0,72.89,1076832000.0,85.56,1076774400.0,73.37,1076752800.0,0.56,71.39,0.85,rain,0.8,0.0051,0.0466,1076763600.0,1.0,rain,1018.4,Light rain in the morning and afternoon.,1076756056.0,1076797553.0,80.96,1076774400.0,71.62,1076832000.0,80.96,1076774400.0,72.08,1076756400.0,1076731200.0,5.0,1076778000.0,9.831,88.0,13.51,1076778000.0,3.19
5403,2004-02-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.15,1076868000.0,74.49,1076922000.0,89.15,1076868000.0,72.89,1076832000.0,0.59,71.49,0.85,rain,0.84,0.0036,0.0399,1076846400.0,1.0,rain,1018.32,Light rain in the morning.,1076842426.0,1076883979.0,84.96,1076868000.0,73.05,1076922000.0,84.96,1076868000.0,71.62,1076832000.0,1076817600.0,7.0,1076864400.0,9.831,97.0,13.5,1076875200.0,3.17
5404,2004-02-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,90.94,1076954400.0,74.13,1077019200.0,90.94,1076954400.0,74.49,1076922000.0,0.32,72.12,0.84,rain,0.88,0.0009,0.01,1076979600.0,1.0,rain,1019.09,Light rain in the evening and overnight.,1076928794.0,1076970405.0,85.01,1076947200.0,72.55,1077019200.0,85.01,1076947200.0,73.05,1076922000.0,1076904000.0,8.0,1076950800.0,9.997,78.0,12.01,1076958000.0,3.94
5405,2004-02-17 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.88,1077044400.0,72.33,1077094800.0,86.88,1077044400.0,74.05,1077022800.0,0.53,71.65,0.85,rain,0.91,0.0076,0.0377,1077022800.0,1.0,rain,1020.03,Light rain in the morning and afternoon.,1077015162.0,1077056831.0,82.45,1077040800.0,71.07,1077094800.0,82.45,1077040800.0,72.46,1077022800.0,1076990400.0,7.0,1077037200.0,9.372,93.0,13.45,1077048000.0,4.37
5406,2004-02-18 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.58,1077127200.0,74.7,1077188400.0,85.58,1077127200.0,72.33,1077094800.0,0.67,70.89,0.84,rain,0.95,0.0004,0.0076,1077091200.0,1.0,rain,1017.85,Drizzle in the morning.,1077101529.0,1077143256.0,81.06,1077116400.0,73.36,1077188400.0,81.06,1077116400.0,71.07,1077094800.0,1077076800.0,5.0,1077123600.0,9.997,87.0,12.01,1077134400.0,2.43
5407,2004-02-19 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.3,1077210000.0,74.45,1077274800.0,89.3,1077210000.0,74.7,1077188400.0,0.4,72.03,0.82,partly-cloudy-day,0.99,0.0,0.0,,0.0,,1016.06,Humid and partly cloudy throughout the day.,1077187894.0,1077229680.0,83.07,1077210000.0,72.95,1077274800.0,83.07,1077210000.0,73.36,1077188400.0,1077163200.0,7.0,1077210000.0,9.997,21.0,10.01,1077213600.0,2.72
5408,2004-02-20 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.46,1077300000.0,72.35,1077364800.0,83.46,1077300000.0,74.45,1077274800.0,0.55,71.79,0.87,rain,0.02,0.0105,0.2178,1077325200.0,1.0,rain,1016.01,"Rain until morning, starting again in the evening.",1077274259.0,1077316104.0,79.89,1077307200.0,70.97,1077364800.0,79.89,1077307200.0,72.95,1077274800.0,1077249600.0,7.0,1077296400.0,9.997,43.0,12.01,1077296400.0,3.9
5409,2004-02-21 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,78.76,1077397200.0,70.43,1077444000.0,78.76,1077397200.0,72.35,1077364800.0,0.73,71.53,0.93,rain,0.06,0.0232,0.1254,1077404400.0,1.0,rain,1016.31,Rain and humid throughout the day.,1077360623.0,1077402528.0,77.37,1077397200.0,69.12,1077444000.0,77.37,1077397200.0,70.97,1077364800.0,1077336000.0,6.0,1077386400.0,9.581,55.0,7.77,1077336000.0,1.07
5410,2004-02-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.16,1077480000.0,69.14,1077534000.0,86.16,1077480000.0,70.43,1077444000.0,0.26,71.12,0.88,rain,0.09,0.0019,0.0175,1077469200.0,1.0,rain,1017.41,Light rain in the afternoon.,1077446986.0,1077488950.0,81.85,1077483600.0,68.06,1077534000.0,81.85,1077483600.0,69.12,1077444000.0,1077422400.0,7.0,1077469200.0,9.914,67.0,7.01,1077465600.0,1.92
5411,2004-02-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.86,1077559200.0,71.31,1077620400.0,86.86,1077559200.0,69.14,1077534000.0,0.35,69.69,0.83,rain,0.12,0.0008,0.0076,1077530400.0,1.0,rain,1017.15,Drizzle in the morning.,1077533349.0,1077575373.0,81.85,1077559200.0,70.16,1077620400.0,81.85,1077559200.0,68.06,1077534000.0,1077508800.0,7.0,1077555600.0,9.997,62.0,10.99,1077555600.0,2.84
5412,2004-02-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.96,1077645600.0,71.68,1077699600.0,85.96,1077645600.0,71.31,1077620400.0,0.29,69.21,0.81,partly-cloudy-day,0.16,0.0,0.0,,0.0,,1015.33,Partly cloudy throughout the day.,1077619710.0,1077661795.0,82.4,1077645600.0,70.68,1077699600.0,82.4,1077645600.0,70.16,1077620400.0,1077595200.0,7.0,1077642000.0,9.997,71.0,13.0,1077649200.0,3.08
5413,2004-02-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.25,1077742800.0,76.29,1077796800.0,91.25,1077742800.0,71.68,1077699600.0,0.26,71.67,0.83,partly-cloudy-day,0.19,0.0,0.0,,0.0,,1013.63,Humid and partly cloudy throughout the day.,1077706071.0,1077748216.0,84.27,1077742800.0,75.03,1077796800.0,84.27,1077742800.0,70.68,1077699600.0,1077681600.0,6.0,1077732000.0,9.997,94.0,11.22,1077739200.0,2.77
5414,2004-02-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.76,1077811200.0,74.51,1077879600.0,89.76,1077811200.0,76.29,1077796800.0,0.62,73.25,0.86,rain,0.22,0.0095,0.0805,1077778800.0,1.0,rain,1015.83,Light rain in the afternoon and evening.,1077792431.0,1077834636.0,83.17,1077811200.0,73.05,1077879600.0,83.17,1077811200.0,75.03,1077796800.0,1077768000.0,7.0,1077811200.0,9.997,130.0,8.99,1077818400.0,2.85
5415,2004-02-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,92.25,1077901200.0,71.18,1077962400.0,92.25,1077901200.0,74.51,1077879600.0,0.2,72.11,0.8,partly-cloudy-day,0.25,0.0,0.0,,0.0,,1015.88,Humid and partly cloudy throughout the day.,1077878790.0,1077921057.0,86.79,1077912000.0,70.06,1077962400.0,86.79,1077912000.0,73.05,1077879600.0,1077854400.0,7.0,1077901200.0,9.997,151.0,10.01,1077901200.0,3.03
5416,2004-02-28 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.2,1077991200.0,75.63,1078056000.0,95.2,1077991200.0,71.18,1077962400.0,0.22,71.56,0.81,partly-cloudy-day,0.28,0.0,0.0,,0.0,,1014.4,Humid and partly cloudy throughout the day.,1077965148.0,1078007476.0,87.72,1077991200.0,73.98,1078056000.0,87.72,1077991200.0,70.06,1077962400.0,1077940800.0,8.0,1077987600.0,9.997,343.0,10.01,1077994800.0,3.45
5417,2004-02-29 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,79.16,1078084800.0,73.98,1078102800.0,79.16,1078084800.0,73.35,1078092000.0,0.89,71.22,0.88,rain,0.31,0.0219,0.1425,1078059600.0,1.0,rain,1016.17,"Rain until morning, starting again in the evening.",1078051506.0,1078093896.0,78.08,1078084800.0,72.75,1078102800.0,78.08,1078084800.0,72.08,1078092000.0,1078027200.0,5.0,1078066800.0,9.331,23.0,12.01,1078063200.0,4.66
5418,2004-03-01 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.31,1078160400.0,73.25,1078218000.0,82.31,1078160400.0,75.1,1078128000.0,0.67,67.46,0.73,partly-cloudy-day,0.34,0.0,0.0,,0.0,,1019.47,Possible light rain in the morning.,1078137863.0,1078180314.0,80.06,1078160400.0,72.08,1078218000.0,80.06,1078160400.0,74.15,1078128000.0,1078113600.0,8.0,1078160400.0,9.949,45.0,18.98,1078160400.0,10.16
5419,2004-03-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,79.98,1078254000.0,75.7,1078308000.0,79.98,1078254000.0,73.25,1078218000.0,0.74,68.2,0.77,rain,0.37,0.0044,0.0401,1078236000.0,1.0,rain,1020.97,Light rain in the morning.,1078224220.0,1078266733.0,79.05,1078254000.0,75.07,1078311600.0,79.05,1078254000.0,72.08,1078218000.0,1078200000.0,6.0,1078246800.0,9.664,67.0,18.0,1078246800.0,9.54
5420,2004-03-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.81,1078333200.0,73.37,1078390800.0,83.81,1078333200.0,75.7,1078308000.0,0.58,68.52,0.74,partly-cloudy-day,0.4,0.0,0.0,,0.0,,1020.61,Drizzle in the morning and overnight.,1078310576.0,1078353151.0,80.59,1078333200.0,72.08,1078390800.0,80.59,1078333200.0,75.07,1078311600.0,1078286400.0,7.0,1078329600.0,9.997,70.0,18.0,1078333200.0,8.17
5421,2004-03-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.11,1078426800.0,75.83,1078480800.0,83.11,1078426800.0,73.37,1078390800.0,0.59,67.81,0.74,rain,0.43,0.0029,0.0242,1078390800.0,1.0,rain,1020.16,Light rain in the morning.,1078396931.0,1078439568.0,81.06,1078426800.0,75.07,1078473600.0,81.06,1078426800.0,72.08,1078390800.0,1078372800.0,7.0,1078416000.0,9.997,70.0,16.0,1078416000.0,9.12
5422,2004-03-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.24,1078513200.0,73.81,1078570800.0,85.24,1078513200.0,75.83,1078480800.0,0.29,67.27,0.7,partly-cloudy-day,0.47,0.0,0.0,,0.0,,1021.36,Partly cloudy throughout the day.,1078483286.0,1078525985.0,82.58,1078506000.0,73.05,1078570800.0,82.58,1078506000.0,75.07,1078473600.0,1078459200.0,9.0,1078506000.0,9.997,67.0,16.99,1078509600.0,7.87
5423,2004-03-06 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.79,1078596000.0,76.12,1078657200.0,85.79,1078596000.0,73.81,1078570800.0,0.5,68.81,0.75,partly-cloudy-day,0.5,0.0,0.0,,0.0,,1020.83,Mostly cloudy throughout the day.,1078569640.0,1078612402.0,82.05,1078596000.0,75.07,1078657200.0,82.05,1078596000.0,73.05,1078570800.0,1078545600.0,7.0,1078592400.0,9.997,74.0,19.99,1078603200.0,8.31
5424,2004-03-07 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,86.06,1078686000.0,71.08,1078743600.0,86.06,1078686000.0,76.12,1078657200.0,0.46,69.79,0.76,partly-cloudy-day,0.54,0.0,0.0,,0.0,,1019.22,Partly cloudy throughout the day.,1078655993.0,1078698818.0,82.05,1078671600.0,70.07,1078740000.0,82.05,1078671600.0,75.07,1078657200.0,1078632000.0,7.0,1078678800.0,9.997,75.0,16.99,1078682400.0,6.2
5425,2004-03-08 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,90.69,1078768800.0,72.13,1078830000.0,90.69,1078768800.0,71.08,1078743600.0,0.25,68.95,0.75,partly-cloudy-day,0.57,0.0,0.0,,0.0,,1016.8,Partly cloudy throughout the day.,1078742347.0,1078785234.0,86.79,1078768800.0,70.87,1078830000.0,86.79,1078768800.0,70.07,1078740000.0,1078718400.0,9.0,1078761600.0,9.997,134.0,13.0,1078779600.0,3.62
5426,2004-03-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.87,1078862400.0,76.14,1078912800.0,89.87,1078862400.0,72.13,1078830000.0,0.34,71.97,0.82,partly-cloudy-day,0.61,0.0,0.0,,0.0,,1016.18,Humid and partly cloudy throughout the day.,1078828699.0,1078871650.0,83.07,1078858800.0,74.58,1078912800.0,83.07,1078858800.0,70.87,1078830000.0,1078804800.0,8.0,1078851600.0,9.997,72.0,14.0,1078862400.0,3.37
5427,2004-03-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.1,1078938000.0,78.61,1079002800.0,95.1,1078938000.0,76.14,1078912800.0,0.54,73.8,0.83,partly-cloudy-day,0.65,0.0,0.0,,0.0,,1016.79,Humid and mostly cloudy throughout the day.,1078915052.0,1078958065.0,86.35,1078938000.0,76.98,1079002800.0,86.35,1078938000.0,74.58,1078912800.0,1078891200.0,8.0,1078938000.0,9.789,121.0,13.51,1078934400.0,3.48
5428,2004-03-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,92.68,1079028000.0,76.64,1079078400.0,92.68,1079028000.0,78.61,1079002800.0,0.43,74.28,0.83,partly-cloudy-day,0.68,0.0,0.0,,0.0,,1016.88,Humid and partly cloudy throughout the day.,1079001403.0,1079044480.0,84.11,1079028000.0,75.07,1079085600.0,84.11,1079028000.0,76.98,1079002800.0,1078977600.0,9.0,1079024400.0,9.997,65.0,12.01,1079028000.0,4.29
5429,2004-03-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.02,1079110800.0,74.74,1079172000.0,91.02,1079110800.0,76.64,1079078400.0,0.47,73.4,0.83,rain,0.72,0.0025,0.0374,1079085600.0,1.0,rain,1016.52,Light rain in the morning.,1079087755.0,1079130895.0,84.85,1079110800.0,73.26,1079172000.0,84.85,1079110800.0,75.07,1079085600.0,1079064000.0,8.0,1079110800.0,9.997,75.0,14.99,1079121600.0,5.08
5430,2004-03-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,90.78,1079197200.0,73.04,1079254800.0,90.78,1079197200.0,74.74,1079172000.0,0.47,72.85,0.84,partly-cloudy-day,0.76,,,,,rain,1017.21,Light rain overnight.,1079174106.0,1079217309.0,84.09,1079197200.0,71.49,1079254800.0,84.09,1079197200.0,73.26,1079172000.0,1079150400.0,9.0,1079197200.0,9.997,71.0,25.31,1079197200.0,11.51
5431,2004-03-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.29,1079280000.0,74.74,1079337600.0,89.29,1079280000.0,73.04,1079254800.0,0.59,73.92,0.94,rain,0.79,0.0247,0.1501,1079262000.0,1.0,rain,1017.78,Rain until evening.,1079260457.0,1079303723.0,82.3,1079280000.0,73.26,1079305200.0,82.3,1079280000.0,71.49,1079254800.0,1079236800.0,8.0,1079280000.0,9.872,79.0,,,8.39
5432,2004-03-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.12,1079373600.0,75.32,1079434800.0,85.12,1079373600.0,74.74,1079337600.0,0.52,72.93,0.88,rain,0.83,0.0067,0.03,1079355600.0,1.0,rain,1017.66,Light rain in the morning and overnight.,1079346808.0,1079390137.0,80.48,1079373600.0,73.87,1079434800.0,80.48,1079373600.0,73.26,1079337600.0,1079323200.0,8.0,1079370000.0,9.789,83.0,26.47,1079362800.0,10.74
5433,2004-03-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,92.37,1079460000.0,75.53,1079517600.0,92.37,1079460000.0,75.32,1079434800.0,0.49,72.5,0.83,rain,0.86,0.0001,0.0013,1079413200.0,0.52,rain,1016.35,Humid and partly cloudy throughout the day.,1079433158.0,1079476551.0,85.28,1079460000.0,74.07,1079510400.0,85.28,1079460000.0,73.87,1079434800.0,1079409600.0,7.0,1079460000.0,9.91,92.0,14.99,1079449200.0,5.46
